"article_id","article_version","revenue_code_id","revenue_code_version","range","last_updated","description"
"56850","32","0913","15","N","2024-12-19 12:51:50.437000000","Behavioral Health Treatment/Services - Partial Hospitalization - Intensive"
"56850","32","0914","15","N","2024-12-19 12:51:50.440000000","Behavioral Health Treatment/Services - Individual Therapy"
"56850","32","0250","15","N","2024-12-19 12:51:50.400000000","Pharmacy - General Classification"
"56850","32","0434","15","Y","2024-12-19 12:51:50.420000000","Occupational Therapy - Evaluation or Reevaluation"
"56850","32","0433","15","Y","2024-12-19 12:51:50.417000000","Occupational Therapy - Group"
"56850","32","0439","15","Z","2024-12-19 12:51:50.427000000","Occupational Therapy - Other Occupational Therapy"
"56850","32","0430","15","X","2024-12-19 12:51:50.403000000","Occupational Therapy - General Classification"
"56850","32","0432","15","Y","2024-12-19 12:51:50.413000000","Occupational Therapy - Hourly"
"56850","32","0431","15","Y","2024-12-19 12:51:50.410000000","Occupational Therapy - Visit"
"56866","18","0450","15","X","2024-09-24 14:32:53.043000000","Emergency Room - General Classification"
"56866","18","0451","15","Y","2024-09-24 14:32:53.047000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"56866","18","0452","15","Y","2024-09-24 14:32:53.047000000","Emergency Room - ER Beyond EMTALA Screening"
"56866","18","0361","15","Y","2024-09-24 14:32:53.033000000","Operating Room Services - Minor Surgery"
"56866","18","0362","15","Y","2024-09-24 14:32:53.037000000","Operating Room Services - Organ Transplant - Other than Kidney"
"56866","18","0367","15","Y","2024-09-24 14:32:53.040000000","Operating Room Services - Kidney Transplant"
"56866","18","0369","15","Z","2024-09-24 14:32:53.040000000","Operating Room Services - Other OR Services"
"56866","18","0360","15","X","2024-09-24 14:32:53.033000000","Operating Room Services - General Classification"
"56866","18","0499","15","Z","2024-09-24 14:32:53.053000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"56866","18","0490","15","X","2024-09-24 14:32:53.053000000","Ambulatory Surgical Care - General Classification"
"56866","18","0456","15","Y","2024-09-24 14:32:53.050000000","Emergency Room - Urgent Care"
"56866","18","0459","15","Z","2024-09-24 14:32:53.050000000","Emergency Room - Other Emergency Room"
"56866","18","0769","15","Z","2024-09-24 14:32:53.063000000","Specialty Services - Other Specialty Services"
"56866","18","0761","15","Y","2024-09-24 14:32:53.060000000","Specialty Services - Treatment Room"
"56866","18","0762","15","Y","2024-09-24 14:32:53.060000000","Specialty Services - Observation Hours"
"56866","18","0760","15","X","2024-09-24 14:32:53.057000000","Specialty Services - General Classification"
"56868","30","0441","15","N","2025-08-22 19:20:56.117000000","Speech-Language Pathology - Visit"
"56868","30","0442","15","N","2025-08-22 19:20:56.120000000","Speech-Language Pathology - Hourly"
"56868","30","0443","15","N","2025-08-22 19:20:56.120000000","Speech-Language Pathology - Group"
"56868","30","0444","15","N","2025-08-22 19:20:56.123000000","Speech-Language Pathology - Evaluation or Reevaluation"
"56868","30","0449","15","N","2025-08-22 19:20:56.123000000","Speech-Language Pathology - Other Speech Therapy"
"56868","30","0440","15","N","2025-08-22 19:20:56.113000000","Speech-Language Pathology - General Classification"
"56900","23","0550","15","N","2025-09-17 17:04:26.110000000","Skilled Nursing - General Classification"
"56900","23","0559","15","N","2025-09-17 17:04:26.127000000","Skilled Nursing - Other Skilled Nursing"
"56900","23","0636","15","N","2025-09-17 17:04:26.133000000","Pharmacy - Drugs Requiring Detailed Coding"
"56900","23","0771","15","N","2025-09-17 17:04:26.147000000","Preventive Care Services - Vaccine Administration"
"56914","16","0520","15","N","2025-08-22 19:24:09.610000000","Freestanding Clinic - General Classification"
"56914","16","0490","15","N","2025-08-22 19:24:09.603000000","Ambulatory Surgical Care - General Classification"
"56914","16","0510","15","N","2025-08-22 19:24:09.607000000","Clinic - General Classification"
"56914","16","0360","15","N","2025-08-22 19:24:09.600000000","Operating Room Services - General Classification"
"56914","16","0330","15","N","2025-08-22 19:24:09.600000000","Radiology - Therapeutic and/or Chemotherapy Administration - General Classification"
"56923","16","0519","15","N","2023-01-20 12:08:35.100000000","Clinic - Other Clinic"
"56923","16","0740","15","N","2023-01-20 12:08:35.103000000","EEG (Electroencephalogram) - General Classification"
"56923","16","0920","15","X","2023-01-20 12:08:35.107000000","Other Diagnostic Services - General Classification"
"56923","16","0925","15","Y","2023-01-20 12:08:35.117000000","Other Diagnostic Services - Pregnancy Test"
"56923","16","0929","15","Z","2023-01-20 12:08:35.120000000","Other Diagnostic Services - Other Diagnostic Service"
"56923","16","0923","15","Y","2023-01-20 12:08:35.110000000","Other Diagnostic Services - Pap Smear"
"56923","16","0924","15","Y","2023-01-20 12:08:35.113000000","Other Diagnostic Services - Allergy Test"
"56923","16","0921","15","Y","2023-01-20 12:08:35.107000000","Other Diagnostic Services - Peripheral Vascular Lab"
"56923","16","0922","15","Y","2023-01-20 12:08:35.110000000","Other Diagnostic Services - Electromyogram"
"56938","46","99999","14","N","2022-01-14 13:50:48.137000000","Not Applicable"
"56948","23","0300","15","X","2025-08-18 19:13:33.043000000","Laboratory - General Classification"
"56948","23","0301","15","Y","2025-08-18 19:13:33.047000000","Laboratory - Chemistry"
"56948","23","0302","15","Y","2025-08-18 19:13:33.050000000","Laboratory - Immunology"
"56948","23","0304","15","Y","2025-08-18 19:13:33.053000000","Laboratory - Non-Routine Dialysis"
"56948","23","0303","15","Y","2025-08-18 19:13:33.050000000","Laboratory - Renal Patient (Home)"
"56948","23","0309","15","Z","2025-08-18 19:13:33.067000000","Laboratory - Other Laboratory"
"56948","23","0307","15","Y","2025-08-18 19:13:33.063000000","Laboratory - Urology"
"56948","23","0305","15","Y","2025-08-18 19:13:33.057000000","Laboratory - Hematology"
"56948","23","0306","15","Y","2025-08-18 19:13:33.060000000","Laboratory - Bacteriology & Microbiology"
"56948","23","0319","15","Z","2025-08-18 19:13:33.090000000","Laboratory Pathology - Other Laboratory Pathology"
"56948","23","0312","15","Y","2025-08-18 19:13:33.083000000","Laboratory Pathology - Histology"
"56948","23","0314","15","Y","2025-08-18 19:13:33.087000000","Laboratory Pathology - Biopsy"
"56948","23","0310","15","X","2025-08-18 19:13:33.070000000","Laboratory Pathology - General Classification"
"56948","23","0311","15","Y","2025-08-18 19:13:33.073000000","Laboratory Pathology - Cytology"
"56952","47","99999","15","N","2023-10-20 12:31:31.553000000","Not Applicable"
"56953","25","99999","14","N","2022-01-14 13:57:32.360000000","Not Applicable"
"56988","16","0311","15","Y","2024-11-25 20:52:59.820000000","Laboratory Pathology - Cytology"
"56988","16","0310","15","X","2024-11-25 20:52:59.803000000","Laboratory Pathology - General Classification"
"56988","16","0312","15","Y","2024-11-25 20:52:59.823000000","Laboratory Pathology - Histology"
"56988","16","0314","15","Y","2024-11-25 20:52:59.827000000","Laboratory Pathology - Biopsy"
"56988","16","0319","15","Z","2024-11-25 20:52:59.830000000","Laboratory Pathology - Other Laboratory Pathology"
"56988","16","0306","15","Y","2024-11-25 20:52:59.797000000","Laboratory - Bacteriology & Microbiology"
"56988","16","0305","15","Y","2024-11-25 20:52:59.793000000","Laboratory - Hematology"
"56988","16","0307","15","Y","2024-11-25 20:52:59.800000000","Laboratory - Urology"
"56988","16","0309","15","Z","2024-11-25 20:52:59.800000000","Laboratory - Other Laboratory"
"56988","16","0303","15","Y","2024-11-25 20:52:59.790000000","Laboratory - Renal Patient (Home)"
"56988","16","0304","15","Y","2024-11-25 20:52:59.793000000","Laboratory - Non-Routine Dialysis"
"56988","16","0302","15","Y","2024-11-25 20:52:59.790000000","Laboratory - Immunology"
"56988","16","0300","15","X","2024-11-25 20:52:59.783000000","Laboratory - General Classification"
"56988","16","0301","15","Y","2024-11-25 20:52:59.787000000","Laboratory - Chemistry"
"57025","21","99999","15","N","2025-01-24 13:58:48.500000000","Not Applicable"
"57029","10","99999","15","N","2022-10-28 13:23:02.540000000","Not Applicable"
"57038","16","0489","15","N","2025-08-29 17:00:59.177000000","Cardiology - Other Cardiology"
"57038","16","0480","15","N","2025-08-29 17:00:59.170000000","Cardiology - General Classification"
"57039","9","0519","15","N","2025-08-29 16:39:28.043000000","Clinic - Other Clinic"
"57039","9","0350","15","N","2025-08-29 16:39:28.033000000","CT Scan - General Classification"
"57039","9","0988","15","N","2025-08-29 16:39:28.060000000","Professional Fees - Consultation"
"57039","9","0987","15","N","2025-08-29 16:39:28.060000000","Professional Fees - Hospital Visit"
"57039","9","0750","15","N","2025-08-29 16:39:28.047000000","Gastro-Intestinal (GI) Services - General Classification"
"57039","9","0982","15","N","2025-08-29 16:39:28.053000000","Professional Fees - Outpatient Services"
"57039","9","0983","15","N","2025-08-29 16:39:28.057000000","Professional Fees - Clinic"
"57039","9","0969","15","N","2025-08-29 16:39:28.050000000","Professional Fees - Other Professional Fee"
"57039","9","0975","15","N","2025-08-29 16:39:28.050000000","Professional Fees - Operating Room"
"57039","9","0960","15","N","2025-08-29 16:39:28.047000000","Professional Fees - General Classification"
"57040","25","0440","15","N","2025-07-29 15:14:59.227000000","Speech-Language Pathology - General Classification"
"57040","25","0449","15","N","2025-07-29 15:14:59.230000000","Speech-Language Pathology - Other Speech Therapy"
"57040","25","0444","15","N","2025-07-29 15:14:59.230000000","Speech-Language Pathology - Evaluation or Reevaluation"
"57041","20","0519","15","N","2025-09-18 17:21:05.020000000","Clinic - Other Clinic"
"57041","20","0520","15","N","2025-09-18 17:21:05.023000000","Freestanding Clinic - General Classification"
"57041","20","0521","15","N","2025-09-18 17:21:05.027000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"57041","20","0523","15","N","2025-09-18 17:21:05.027000000","Freestanding Clinic - Family Practice Clinic"
"57041","20","0529","15","N","2025-09-18 17:21:05.030000000","Freestanding Clinic - Other Freestanding Clinic"
"57041","20","0510","15","N","2025-09-18 17:21:05.010000000","Clinic - General Classification"
"57041","20","0517","15","N","2025-09-18 17:21:05.017000000","Clinic - Family Practice Clinic"
"57041","20","0960","15","X","2025-09-18 17:21:05.030000000","Professional Fees - General Classification"
"57041","20","0964","15","Y","2025-09-18 17:21:05.040000000","Professional Fees - Anesthetist (CRNA)"
"57041","20","0963","15","Y","2025-09-18 17:21:05.037000000","Professional Fees - Anesthesiologist (MD)"
"57041","20","0961","15","Y","2025-09-18 17:21:05.033000000","Professional Fees - Psychiatric"
"57041","20","0962","15","Y","2025-09-18 17:21:05.037000000","Professional Fees - Ophthalmology"
"57041","20","0969","15","Z","2025-09-18 17:21:05.043000000","Professional Fees - Other Professional Fee"
"57043","23","0971","15","N","2025-09-18 18:06:36.407000000","Professional Fees - Laboratory"
"57043","23","0300","15","N","2025-09-18 18:06:36.380000000","Laboratory - General Classification"
"57043","23","0302","15","N","2025-09-18 18:06:36.390000000","Laboratory - Immunology"
"57043","23","0309","15","N","2025-09-18 18:06:36.400000000","Laboratory - Other Laboratory"
"57044","17","0360","15","N","2025-09-18 12:23:02.767000000","Operating Room Services - General Classification"
"57044","17","0369","15","N","2025-09-18 12:23:02.773000000","Operating Room Services - Other OR Services"
"57044","17","0361","15","N","2025-09-18 12:23:02.770000000","Operating Room Services - Minor Surgery"
"57044","17","0516","15","N","2025-09-18 12:23:02.787000000","Clinic - Urgent Care Clinic"
"57044","17","0510","15","N","2025-09-18 12:23:02.783000000","Clinic - General Classification"
"57044","17","0499","15","N","2025-09-18 12:23:02.780000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"57044","17","0456","15","N","2025-09-18 12:23:02.773000000","Emergency Room - Urgent Care"
"57044","17","0490","15","N","2025-09-18 12:23:02.777000000","Ambulatory Surgical Care - General Classification"
"57044","17","0520","15","N","2025-09-18 12:23:02.787000000","Freestanding Clinic - General Classification"
"57044","17","0969","15","N","2025-09-18 12:23:02.797000000","Professional Fees - Other Professional Fee"
"57044","17","0975","15","N","2025-09-18 12:23:02.797000000","Professional Fees - Operating Room"
"57044","17","0983","15","N","2025-09-18 12:23:02.803000000","Professional Fees - Clinic"
"57044","17","0982","15","N","2025-09-18 12:23:02.800000000","Professional Fees - Outpatient Services"
"57044","17","0960","15","N","2025-09-18 12:23:02.793000000","Professional Fees - General Classification"
"57044","17","0761","15","N","2025-09-18 12:23:02.790000000","Specialty Services - Treatment Room"
"57050","12","0761","15","N","2025-03-28 21:09:07.897000000","Specialty Services - Treatment Room"
"57050","12","0929","15","N","2025-03-28 21:09:07.900000000","Other Diagnostic Services - Other Diagnostic Service"
"57050","12","0520","15","N","2025-03-28 21:09:07.893000000","Freestanding Clinic - General Classification"
"57050","12","0510","15","N","2025-03-28 21:09:07.890000000","Clinic - General Classification"
"57050","12","0361","15","N","2025-03-28 21:09:07.880000000","Operating Room Services - Minor Surgery"
"57050","12","0369","15","N","2025-03-28 21:09:07.880000000","Operating Room Services - Other OR Services"
"57050","12","0402","15","N","2025-03-28 21:09:07.883000000","Other Imaging Services - Ultrasound"
"57050","12","0360","15","N","2025-03-28 21:09:07.877000000","Operating Room Services - General Classification"
"57053","21","0250","15","N","2025-03-28 21:33:22.250000000","Pharmacy - General Classification"
"57053","21","0439","15","N","2025-03-28 21:33:22.280000000","Occupational Therapy - Other Occupational Therapy"
"57053","21","0433","15","N","2025-03-28 21:33:22.270000000","Occupational Therapy - Group"
"57053","21","0434","15","N","2025-03-28 21:33:22.277000000","Occupational Therapy - Evaluation or Reevaluation"
"57053","21","0432","15","N","2025-03-28 21:33:22.263000000","Occupational Therapy - Hourly"
"57053","21","0431","15","N","2025-03-28 21:33:22.260000000","Occupational Therapy - Visit"
"57053","21","0430","15","N","2025-03-28 21:33:22.253000000","Occupational Therapy - General Classification"
"57053","21","0942","15","N","2025-03-28 21:33:22.303000000","Other Therapeutic Services - Education/Training"
"57053","21","0961","15","N","2025-03-28 21:33:22.307000000","Professional Fees - Psychiatric"
